city,price,price_per_m2,area_m2,rooms,floor,neighborhood,sub_neighborhood,is_private_owner,url
Warszawa,960000.0,10213.0,94.0,4.0,,Wesoła,Stara Miłosna,True,https://www.otodom.pl/pl/oferta/sprzedam-bez-prowizji-mieszkanie-w-centrum-starej-milosnej-ID4A9r8
Warszawa,920000.0,11514.0,79.9,3.0,3.0,Wesoła,Stara Miłosna,False,https://www.otodom.pl/pl/oferta/sloneczne-3-pokojowe-w-starej-milosnej-ID4yZHG
Warszawa,580000.0,16013.0,36.22,2.0,1.0,Wesoła,Zielona-Grzybowa,False,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-zielonej-okolicy-ID4zGg5
Warszawa,2099000.0,12917.0,162.5,5.0,0.0,Wesoła,Wola Grzybowska,False,https://www.otodom.pl/pl/oferta/narozne-mieszkanie-z-ogrodem-ciche-osiedle-las-ID4A6iw
Warszawa,909000.0,11499.0,79.05,3.0,0.0,Wesoła,Stara Miłosna,False,https://www.otodom.pl/pl/oferta/3-pokoje-w-segmencie-dwulokalowym-zielona-okolica-ID4A3Bl
Warszawa,850000.0,11977.0,70.97,2.0,2.0,Wesoła,Stara Miłosna,False,https://www.otodom.pl/pl/oferta/2-pokoje-2-balkony-miejsce-postojowe-w-cenie-ID4A0py
Warszawa,789000.0,16986.0,46.45,2.0,1.0,Wesoła,Zielona-Grzybowa,False,https://www.otodom.pl/pl/oferta/2-pokoje-46-m-duzy-balkon-wesola-ID4zAhe
Warszawa,759000.0,11975.0,63.38,3.0,2.0,Wesoła,Groszówka,False,https://www.otodom.pl/pl/oferta/3-pokoje-stara-milosna-dla-rodziny-ID4ztal
Warszawa,6650000.0,44192.0,150.48,4.0,,Wesoła,Wola Grzybowska,False,https://www.otodom.pl/pl/oferta/niepowtarzalny-apartament-w-unique-tower-ID4z4Au
Warszawa,670000.0,15937.0,42.04,2.0,3.0,Wesoła,Zielona-Grzybowa,False,https://www.otodom.pl/pl/oferta/2-pokojowe-sloneczne-mieszkanie-42-m2-wesola-ID4yrW2
Warszawa,990000.0,11094.0,89.24,3.0,2.0,Wesoła,Stara Miłosna,False,https://www.otodom.pl/pl/oferta/wyjatkowe-z-tarasem-ID4ych9
Warszawa,1540000.0,10777.0,142.9,5.0,1.0,Wesoła,Zielona-Grzybowa,False,https://www.otodom.pl/pl/oferta/wesola-142-m2-na-2-poziomach-ID4xi3C
Warszawa,1870000.0,7165.0,261.0,,1.0,Wesoła,Stara Miłosna,False,https://www.otodom.pl/pl/oferta/komfortowe-z-kominkiem-stara-milosna-ID4vasR
Warszawa,845000.0,18418.0,45.88,2.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pok-o-pow-45-88-m2-z-balkonem-garaz-gotowe-ID4zwzi
Warszawa,1369000.0,21127.0,64.8,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/3-pok-dwa-ogrodki-65-m-garaz-po-remoncie-ID4ANE7
Warszawa,2499000.0,19523.0,128.0,4.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/ec-ID4ATSc
Warszawa,1530000.0,16173.0,94.6,3.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/do-sprzedazy-3-pokojowe-na-wilanowie-ID4ATPG
Warszawa,1777000.0,17779.0,99.95,4.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/unikat-w-sercu-miasteczka-wilanow-ID4AyKq
Warszawa,9990000.0,38280.0,260.97,5.0,0.0,Wilanów,Wilanów Niski,False,https://www.otodom.pl/pl/oferta/ogrod-400-m2-ostra-residence-ID4APsK
Warszawa,1150000.0,18254.0,63.0,2.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/ostoja-wilanow-komfortowe-63-m-ID4zXas
Warszawa,3810380.0,28317.0,134.56,4.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-taras-bezposrednio-ID4AKVC
Warszawa,2470000.0,25676.0,96.2,4.0,1.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/96-m-4-pokoje-royal-residence-wilanow-klimatyzacja-wykonczone-ID4ATGd
Warszawa,890000.0,19778.0,45.0,2.0,1.0,Wilanów,Zawady,True,https://www.otodom.pl/pl/oferta/2-pokojowe-nowoczesne-mieszkanie-w-wilanowie-ID4Awck
Warszawa,2100000.0,18119.0,115.9,5.0,0.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/apartament-5-pokoi-ogrod-70-m-garaz-wilanow-bez-posrednikow-ID4ATwb
Warszawa,1690000.0,21125.0,80.0,3.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-duzym-salonem-w-aura-park-ID4AGvK
Warszawa,3300000.0,21629.0,152.57,5.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/ostoja-wilanow-2-miejsca-w-garazu-4-sypialnie-ID4wqym
Warszawa,899000.0,22475.0,40.0,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/ciche-zadbane-duzy-balkon-ochrona-kw-ID4AD6n
Warszawa,2990000.0,22481.0,133.0,4.0,1.0,Wilanów,Wilanów Królewski,False,https://www.otodom.pl/pl/oferta/sloneczny-apartament-3-sypialnie-ID4Awsz
Warszawa,1650000.0,26532.0,62.19,3.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/3-pokoje-na-ostatnim-pietrze-royal-park-wilanow-ID4AqaV
Warszawa,1290000.0,20806.0,62.0,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/dwa-ogrody-dwustronne-mieszkanie-wysoki-standard-ID4AOCq
Warszawa,2316437.0,20552.0,112.71,4.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-112m2-2-tarasy-ID4AKTd
Warszawa,2450000.0,25368.0,96.58,4.0,4.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/penthouse-4-pokoje-z-tarasem-ostatnie-pietro-ID4AucD
Warszawa,609000.0,19007.0,32.04,1.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/32m2-balkon-ul-herbu-janina-wilanow-ID4AHuG
Warszawa,980000.0,19951.0,49.12,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pokoje-wysoki-standard-ogrodek-ID4zYQW
Warszawa,1735000.0,17887.0,97.0,4.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/bardzo-funkcjonalne-4-pokoje-2-balkony-ID4Afl4
Warszawa,1990000.0,21960.0,90.62,4.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/branickiego-m4-ID4AqTT
Warszawa,1697000.0,12297.0,138.0,4.0,1.0,Wilanów,Powsinek,False,https://www.otodom.pl/pl/oferta/bez-prowizji-klucze-u-nas-pieknie-wykonczony-wejscie-prosto-z-windy-ID4Axl1
Warszawa,1520000.0,22995.0,66.1,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/dwupoziomowy-jasny-apartament-ostatnie-pietro-ID4z9sq
Warszawa,1270000.0,11925.0,106.5,3.0,2.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/3-4-pokoje-zawady-komorka-garaz-garderoba-ID4Aq7k
Warszawa,2400000.0,18462.0,130.0,4.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/sloneczny-apartament-130m2-ID4AgGw
Warszawa,1468000.0,24881.0,59.0,3.0,1.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/3-pok-krolewski-park-zielen-cisza-balk-11m2-3-mp-kom-ID4AdLd
Warszawa,2950000.0,25431.0,116.0,5.0,2.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/penthouse-ostatnie-pietro-taras-71m2-miasteczko-wilanow-ID4Al3j
Warszawa,3600000.0,20133.0,178.81,5.0,0.0,Wilanów,Wilanów Niski,False,https://www.otodom.pl/pl/oferta/wilanow-wysoki-apartament-z-duzym-ogrodem-ID4yRq1
Warszawa,6900000.0,35938.0,192.0,5.0,0.0,Wilanów,Wilanów Niski,False,https://www.otodom.pl/pl/oferta/apartament-z-300m2-ogrodem-kameralny-budynek-ID4zZNN
Warszawa,1372140.0,11000.0,124.74,3.0,1.0,Wilanów,Powsin,False,https://www.otodom.pl/pl/oferta/apartament-w-wilanowie-125-m2-przestrzeni-i-komfortu-ID4yY8u
Warszawa,1659668.0,18868.0,87.96,3.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/3-pokoje-widok-z-balkonu-na-zielone-patio-ID4AEWN
Warszawa,1999000.0,22098.0,90.46,3.0,3.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/bezposrednio-90-46-m-ostoja-wilanow-3-pietro-prywatny-park-garaz-ID4AB00
Warszawa,1149000.0,19554.0,58.76,3.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/gotowe-pod-najem-inwestycyjny-ID4ARJ0
Warszawa,3290000.0,23500.0,140.0,5.0,2.0,Wilanów,Wilanów Królewski,False,https://www.otodom.pl/pl/oferta/redukcja-ceny-penthouse-przy-palacu-w-wilanowie-ID4AEeR
Warszawa,680000.0,16346.0,41.6,1.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/mieszkanie-studio-dla-singla-lub-pary-ID4AyVL
Warszawa,1599000.0,19288.0,82.9,3.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/786101-ID4Aghe
Warszawa,1590000.0,21871.0,72.7,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-i-balkonem-klimatyzacja-ID4A45j
Warszawa,1220000.0,19636.0,62.13,3.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-dla-rodziny-ostoja-hlonda-ID4wHdA
Warszawa,1600000.0,17527.0,91.29,3.0,2.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-na-zawadach-ID4xmx4
Warszawa,853713.0,18900.0,45.17,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4uDJr
Warszawa,1299000.0,15105.0,86.0,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/obok-parku-3-pokoje-miejsca-parkingowe-ID4AHw0
Warszawa,1099000.0,13911.0,79.0,2.0,3.0,Wilanów,Wilanów Wysoki,False,https://www.otodom.pl/pl/oferta/2-3-pokoje-dwustronne-kameralne-osiedle-ID4Aw3l
Warszawa,2070000.0,20495.0,101.0,4.0,1.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/gotowe-do-wejscia-wysoki-standard-3-sypialnie-ID4zkCq
Warszawa,1700000.0,23288.0,73.0,3.0,0.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/unikatowe-3-pokoje-piekny-ogrod-z-wyjsciem-do-parku-ostoja-wilanow-ID4AOQm
Warszawa,1265000.0,18886.0,66.98,3.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/3-pokojowe-royal-residence-wilanow-ID4AmyY
Warszawa,1360563.0,19900.0,68.37,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/miasteczko-wilanow-prywatny-park-8000m2-super-ID4AT3x
Warszawa,944056.0,19900.0,47.44,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/ogrodek-27m2-prywatny-park-prestizowy-wilanow-ID4AT3y
Warszawa,3270069.0,28872.0,113.26,4.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-113m2-taras-bez-prowizji-ID4AKVE
Warszawa,1650000.0,19880.0,83.0,3.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/dwustronne-3-pok-funkcjonalny-uklad-garaz-ID4AC1o
Warszawa,1120000.0,17231.0,65.0,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-ogrodkiem-na-ostoi-wilanow-ID4AHTZ
Warszawa,1940000.0,20798.0,93.28,4.0,4.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/sprzedane-wilanow-93-m-premium-4-pokoje-miejsca-parkingowe-w-cenie-ID4AgnB
Warszawa,1050000.0,18926.0,55.48,2.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/55-5-m2-2-pokoje-bardzo-jasne-wilanow-ID4AAW1
Warszawa,2825294.0,26686.0,105.87,4.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-na-wilanowie-ID4zBY1
Warszawa,999000.0,18754.0,53.27,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/prywatny-ogrodek-i-zamkniete-zielone-osiedle-ID4ASTk
Warszawa,1472940.0,21000.0,70.14,3.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/prywatny-park-ogromny-balkon-26-66-m2-ostatnie-ID4AzpK
Warszawa,1600000.0,17817.0,89.8,3.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/elegancki-apartament-wilanow-ID4zrEM
Warszawa,1920000.0,20922.0,91.77,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-92-m-ogrodroyal-wilanow-ID4AfjP
Warszawa,1120000.0,25455.0,44.0,2.0,4.0,Wilanów,Powsinek,False,https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-na-holzera-wilanow-ID4ASMz
Warszawa,1750000.0,21766.0,80.4,3.0,0.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/perlowy-apartament-w-zaciszu-osiedla-przy-osi-krolewskiej-ID4A0Qe
Warszawa,1448160.0,21595.0,67.06,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/m3-w-prestizowej-inwestycji-bez-prowizji-ID4AQdz
Warszawa,1088000.0,19325.0,56.3,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/apartament-miasteczko-wilanow-sprzedaz-2-pokoje-parking-komorka-lokat-ID4ASE1
Warszawa,1222000.0,18250.0,66.96,3.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/miasteczko-wilanow-3pok-66-96-m2-ul-sarmacka-16-ID4y0Jt
Warszawa,2699000.0,19007.0,142.0,5.0,3.0,Wilanów,Powsinek,False,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-142-m2-na-miasteczku-wilanow-ID4zFue
Warszawa,1490000.0,23978.0,62.14,3.0,2.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/3-pokoje-w-sercu-ostoi-wilanow-po-remoncie-gotowe-do-wprowadzenia-ID4AGKa
Warszawa,1065000.0,19722.0,54.0,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/warszawa-wilanow-54m2-ul-sarmacka-ID4AMLx
Warszawa,1210000.0,19771.0,61.2,3.0,0.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-z-ogrodem-i-garazem-zawady-ID4Alaz
Warszawa,820000.0,14950.0,54.85,2.0,1.0,Wilanów,Powsin,False,https://www.otodom.pl/pl/oferta/0-prowizji-piekny-apartament-w-nowej-inwestycji-z-garazem-ID4ASwp
Warszawa,3650000.0,29918.0,122.0,5.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/luksusowy-penthouse-z-widokiem-na-park-ID4ylB9
Warszawa,1099000.0,19520.0,56.3,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-miasteczku-wilanow-ID4xXJo
Warszawa,5647680.0,24000.0,235.32,5.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/luksusowy-apartament-miasteczko-wilanow-ID4tcLF
Warszawa,4350000.0,31071.0,140.0,5.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/penthouse-z-250-m-tarasem-w-wilanowie-ID4ASsB
Warszawa,2016000.0,16000.0,126.0,4.0,1.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-twoja-oaza-spokoju-ID4zr3E
Warszawa,4150000.0,30970.0,134.0,4.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/penthouse-134-m-z-tarasami-w-sercu-wilanowa-ID4zmED
Warszawa,1675000.0,16502.0,101.5,3.0,2.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/najlepsza-czesc-zawad-piekny-taras-ID4z9Qw
Warszawa,4600000.0,22350.0,205.82,4.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-z-ogrodkiem-w-wilanowie-ID4yEQV
Warszawa,2990000.0,22583.0,132.4,4.0,1.0,Wilanów,Wilanów Niski,False,https://www.otodom.pl/pl/oferta/dwupoziomowy-z-tarasami-w-sercu-wilanowa-ID4AvrL
Warszawa,1028800.0,23998.0,42.87,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/wykonczone-43m2-w-royal-residence-garaz-ul-handelsmana-nowa-cena-ID4yvjm
Warszawa,1690000.0,16650.0,101.5,3.0,1.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/101m2-3-pokoje-plac-vogla-ID4zBfh
Warszawa,1149000.0,20982.0,54.76,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/prestizduza-loggiagarderobastan-idealny-ID4AS8H
Warszawa,1950000.0,18932.0,103.0,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/103-m2-3-pokoje-ogrodek-wilanow-ID4z1QQ
Warszawa,1899000.0,19453.0,97.62,4.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/97-62-m2-4-pokoje-aleja-wilanowska-ID4AOUK
Warszawa,6350000.0,22051.0,287.97,4.0,,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/hampton-residence-wilanow-hb5b-ID4zfXW
Warszawa,1140000.0,15561.0,73.26,3.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/wilanow-3-pokoje-73m2-al-wilanowska-7a-prowizja-0-ID4yZb7
Warszawa,770000.0,20811.0,37.0,2.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/jasne-i-nowoczesne-wykonczenie-i-strzezone-osiedle-ID4ARYn
Warszawa,1361850.0,18999.0,71.68,3.0,2.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-tarasem-w-zielonym-wilanow-ID4AwyC
Warszawa,1990000.0,18989.0,104.8,3.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/przestronne-3-pokoje-2-garaze-i-komorka-wilanow-ID4AMNr
Warszawa,1795000.0,20568.0,87.27,3.0,0.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/eleganckie-3-pokojowe-mieszkanie-z-ogrodkiem-wilanow-ul-sarmacka-ID4ARQS
Warszawa,853713.0,18900.0,45.17,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pokoje-na-wilanowie-odbior-kluczy-garaz-gratis-ID4ARKZ
Warszawa,1373702.0,18700.0,73.46,3.0,2.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-73m2-2-balkony-ID4vO75
Warszawa,1145000.0,17891.0,64.0,3.0,2.0,Wilanów,Zawady,True,https://www.otodom.pl/pl/oferta/dla-rodziny-3-pokojowe-mieszkanie-z-opcja-4-pokoi-przy-nowej-szkole-ID4ABwM
Warszawa,1399000.0,19149.0,73.06,2.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/przestrzen-luksus-design-gotowe-do-zamieszkania-ID4ARDr
Warszawa,548000.0,12986.0,42.2,2.0,,Wilanów,Wilanów Wysoki,True,https://www.otodom.pl/pl/oferta/zarezerwowanedwupokojowe-z-widna-kuchnia-z-ogromnym-potencjalem-ID4AIdV
Warszawa,1600000.0,18846.0,84.9,3.0,0.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/mieszkanie-w-wilanowie-z-tarasem-i-ogrodem-ID4ARCl
Warszawa,1134600.0,18300.0,62.0,4.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-62m2-balkon-bezposrednio-ID4zgms
Warszawa,2499999.0,20377.0,122.69,4.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/apartament-123m-na-wilanowie-2-ogrody-ID4Aija
Warszawa,805000.0,14907.0,54.0,2.0,1.0,Wilanów,Powsin,False,https://www.otodom.pl/pl/oferta/0-prowizji-nowa-inwestycja-cichy-apartament-z-piwnica-oraz-garazem-ID4ARjf
Warszawa,2090000.0,23483.0,89.0,4.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/apartament-klasy-premium-4-pokoje-2-miejsca-parkingowe-komorka-ID4AR0A
Warszawa,3900000.0,16883.0,231.0,,3.0,Wilanów,Wilanów Wysoki,False,https://www.otodom.pl/pl/oferta/miejska-butikowa-rezydencja-apartament-zachodni-ID4zOnH
Warszawa,755402.0,19300.0,39.14,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-ogrodek-bezposrednio-ID4uDJD
Warszawa,1228113.0,18300.0,67.11,4.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/dwupak-inwestycyjny-bez-prowizji-bez-pcc-ID4Ai9G
Warszawa,788000.0,15792.0,49.9,3.0,7.0,Wilanów,Wilanów Wysoki,False,https://www.otodom.pl/pl/oferta/wilanow-sprzedaz-3pokoje-ID4AQKD
Warszawa,1200000.0,26966.0,44.5,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/wilanow-gotowe-do-wejscia-z-ogrodkiem-i-garazem-ID4AEaK
Warszawa,1749000.0,21450.0,81.54,3.0,2.0,Wilanów,Błonia Wilanowskie,True,https://www.otodom.pl/pl/oferta/komfortowy-apartament-taras-16m-3pok-2-lazienki-garaz-ID4Ar2G
Warszawa,1077000.0,20921.0,51.48,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/eleganckie-mieszkanie-w-sercu-miasteczka-wilanow-ID4AxNQ
Warszawa,277920.0,12189.0,22.8,1.0,1.0,Wilanów,Wilanów Niski,False,https://www.otodom.pl/pl/oferta/inwestycyjne-kawalerki-stan-deweloperski-garaz-ID4AQsO
Warszawa,1260000.0,18609.0,67.71,3.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/gotowe-do-wprowadzenia-3-pokoje-w-miasteczku-wilanow-ostatnie-pietro-ID4AQr1
Warszawa,1190000.0,19194.0,62.0,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/wilanow-62-m-ostatnie-pietro-loggia-garaz-duzy-potencjal-ID4AHBc
Warszawa,1249000.0,25278.0,49.41,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodkiem-i-wilanow-ID4AQiq
Warszawa,1232800.0,26800.0,46.0,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-w-royal-residence-ID4AQcZ
Warszawa,1379000.0,18635.0,74.0,4.0,0.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/wilanow-4-pokoje-ogrodek-zielona-okolica-ID4zEdB
Warszawa,1250000.0,24038.0,52.0,2.0,4.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/sloneczny-2-pokojowy-apartament-na-wilanowie-ID4AMEh
Warszawa,1116000.0,17847.0,62.53,2.0,2.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/wilanow-przestrzen-z-potencjalem-na-3-pokoje-ID4AQ5H
Warszawa,1550000.0,15485.0,100.1,3.0,0.0,Wilanów,Wilanów Niski,False,https://www.otodom.pl/pl/oferta/wilanow-apartament-z-2-ogrodkami-ID4yEg3
Warszawa,950000.0,19388.0,49.0,2.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/twoje-miejsce-twoj-styl-ID4AFnG
Warszawa,1999000.0,16065.0,124.43,4.0,1.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-w-atrakcyjnej-cenie-ID4AtSB
Warszawa,1090000.0,14730.0,74.0,3.0,1.0,Wilanów,Wilanów Niski,True,https://www.otodom.pl/pl/oferta/wilanow-augustowka-8-3-pokoje-2-miejsca-w-garazu-bezposrednio-ID4AwUf
Warszawa,2350000.0,17378.0,135.23,4.0,2.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/wyjatkowy-4-pokojowy-apartament-na-zawadach-ID4APMH
Warszawa,3787439.0,29488.0,128.44,4.0,0.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-128m2-taras-bezposrednio-ID4AKVy
Warszawa,2883500.0,25000.0,115.34,5.0,3.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/nowoczesny-penthouse-w-wilanowie-ID4APKy
Warszawa,940000.0,22238.0,42.27,2.0,3.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/duzy-balkon-komorka-msc-parkingowe-robyg-ID4APIx
Warszawa,1759000.0,17949.0,98.0,3.0,1.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/3-pokoje-i-98-m2-i-wilanow-zawady-i-plac-vogla-ID4zPbD
Warszawa,2270000.0,16815.0,135.0,5.0,0.0,Wilanów,Zawady,False,https://www.otodom.pl/pl/oferta/apartament-z-ogrodkiem-i-5-pokoi-i-wilanow-zawady-ID4AKej
Warszawa,764166.0,19400.0,39.39,2.0,1.0,Wilanów,Błonia Wilanowskie,False,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-bez-prowizji-ID4uDJj
